418, -35.0, -6.0, 54.0, 74.0
419, 131.0, 22.0, 46.0, 82.0
420, -130.0, 6.0, 57.0, 61.0
421, -20.0, 5.0, 92.0, 76.0
422, 59.0, -17.0, 79.0, 78.0
423, 106.0, 5.0, 66.0, 65.0
424, -59.0, 22.0, 67.0, 56.0
425, 1.0, 15.0, 76.0, 56.0
426, 46.0, 19.0, 79.0, 73.0
427, -135.0, 6.0, 77.0, 84.0
428, 171.0, 3.0, 72.0, 72.0
429, 63.0, 16.0, 63.0, 75.0
430, -67.0, -6.0, 65.0, 67.0
431, -77.0, 0.0, 56.0, 80.0
432, -87.0, 8.0, 68.0, 70.0
433, -49.0, 14.0, 84.0, 39.0
434, -109.0, -10.0, 73.0, 104.0
435, -21.0, 14.0, 48.0, 51.0
436, -9.0, 4.0, 68.0, 83.0
437, -12.0, -5.0, 60.0, 64.0
438, 7.0, -8.0, 60.0, 79.0
439, 54.0, 1.0, 75.0, 78.0
440, -36.0, -14.0, 66.0, 88.0
441, -97.0, 25.0, 55.0, 73.0
442, -83.0, 0.0, 71.0, 86.0
443, 70.0, 8.0, 62.0, 68.0
444, -63.0, -5.0, 58.0, 63.0
445, 9.0, -9.0, 79.0, 58.0
446, 31.0, -14.0, 70.0, 90.0
447, 98.0, -9.0, 74.0, 47.0
448, -68.0, -3.0, 98.0, 80.0
449, -69.0, 12.0, 54.0, 74.0
450, -203.0, 3.0, 80.0, 74.0
451, -195.0, -3.0, 72.0, 72.0
452, 29.0, 5.0, 93.0, 82.0
453, 7.0, 4.0, 41.0, 55.0
454, 98.0, 22.0, 58.0, 66.0
455, -24.0, 2.0, 70.0, 64.0
456, -122.0, 14.0, 56.0, 70.0
457, -96.0, -7.0, 72.0, 69.0
458, 148.0, 11.0, 75.0, 53.0
459, 0.0, 4.0, 75.0, 72.0
460, 144.0, 13.0, 67.0, 82.0
461, -102.0, -5.0, 93.0, 63.0
462, -159.0, 0.0, 57.0, 78.0
463, -84.0, -3.0, 59.0, 84.0
464, 140.0, -3.0, 64.0, 63.0
465, 169.0, 21.0, 71.0, 70.0
466, 160.0, 14.0, 72.0, 76.0
467, 170.0, 10.0, 63.0, 66.0
468, 81.0, 5.0, 70.0, 69.0
469, -152.0, 18.0, 67.0, 96.0
470, 59.0, 21.0, 83.0, 76.0
471, 51.0, -13.0, 66.0, 94.0
472, -251.0, 1.0, 64.0, 65.0
473, -150.0, 27.0, 70.0, 81.0
474, -76.0, -1.0, 57.0, 67.0
475, 13.0, 25.0, 45.0, 63.0
476, -1.0, 2.0, 51.0, 67.0
477, -70.0, 10.0, 47.0, 76.0
478, 30.0, 2.0, 78.0, 99.0
479, 62.0, 1.0, 83.0, 64.0
480, -74.0, 17.0, 83.0, 99.0
481, -33.0, 5.0, 68.0, 72.0
482, -101.0, 0.0, 81.0, 56.0
483, -202.0, 9.0, 68.0, 80.0
484, 121.0, -1.0, 65.0, 90.0
485, 3.0, 3.0, 66.0, 51.0
486, -23.0, 16.0, 55.0, 62.0
487, 85.0, -3.0, 76.0, 79.0
488, -116.0, 1.0, 86.0, 71.0
489, -30.0, 24.0, 93.0, 82.0
490, 224.0, -1.0, 58.0, 66.0
491, -46.0, 7.0, 68.0, 80.0
492, 65.0, -12.0, 64.0, 63.0
493, 112.0, 12.0, 57.0, 61.0
494, 87.0, -9.0, 67.0, 64.0
495, 84.0, -4.0, 96.0, 69.0
496, -195.0, -18.0, 57.0, 68.0
497, 167.0, 5.0, 64.0, 76.0
498, -120.0, 14.0, 89.0, 69.0
499, 126.0, 6.0, 55.0, 72.0
500, -40.0, 5.0, 78.0, 62.0
501, -129.0, 0.0, 80.0, 44.0
502, 43.0, 2.0, 77.0, 75.0
503, 234.0, 5.0, 79.0, 86.0
504, 4.0, 1.0, 66.0, 47.0
505, -33.0, 19.0, 78.0, 65.0
506, -95.0, -16.0, 70.0, 65.0
507, 58.0, 11.0, 73.0, 76.0
508, -117.0, 27.0, 73.0, 62.0
509, 21.0, -7.0, 60.0, 61.0
510, -103.0, -17.0, 71.0, 68.0
511, 21.0, 20.0, 56.0, 74.0
512, 60.0, 6.0, 66.0, 56.0
513, -23.0, 10.0, 74.0, 60.0
514, -88.0, 11.0, 73.0, 74.0
515, 185.0, 6.0, 61.0, 68.0
516, 0.0, -7.0, 63.0, 73.0
517, -33.0, -10.0, 86.0, 43.0
518, 44.0, -3.0, 67.0, 65.0
519, 73.0, -1.0, 50.0, 89.0
520, -54.0, 12.0, 51.0, 67.0
521, -10.0, 5.0, 68.0, 44.0
522, -39.0, 19.0, 82.0, 72.0
523, 4.0, -11.0, 52.0, 58.0
524, 54.0, -10.0, 60.0, 63.0
525, 67.0, 14.0, 67.0, 78.0
526, 24.0, 3.0, 60.0, 65.0
527, 85.0, -1.0, 64.0, 74.0
528, 66.0, 23.0, 51.0, 61.0
529, 0.0, 10.0, 73.0, 72.0
530, 36.0, -14.0, 70.0, 78.0
531, -73.0, -1.0, 68.0, 64.0
532, 92.0, 1.0, 56.0, 70.0
533, 55.0, 22.0, 72.0, 96.0
534, -199.0, -13.0, 63.0, 81.0
535, -114.0, 16.0, 72.0, 72.0
536, 91.0, 6.0, 56.0, 78.0
537, 124.0, 9.0, 60.0, 57.0
538, -139.0, 0.0, 62.0, 95.0
539, 84.0, 4.0, 63.0, 59.0
540, 9.0, -1.0, 57.0, 62.0
541, 55.0, 5.0, 79.0, 84.0
542, 1.0, 29.0, 56.0, 73.0
543, 9.0, 11.0, 67.0, 57.0
544, 51.0, -7.0, 44.0, 84.0
545, -138.0, 1.0, 61.0, 66.0
546, 87.0, 7.0, 48.0, 55.0
547, 116.0, 5.0, 53.0, 78.0
548, 79.0, 8.0, 64.0, 78.0
549, 235.0, 0.0, 82.0, 78.0
550, -13.0, 11.0, 76.0, 64.0
551, -98.0, -17.0, 86.0, 81.0
552, 42.0, 9.0, 69.0, 85.0
553, 89.0, 8.0, 53.0, 84.0
554, 175.0, -9.0, 59.0, 70.0
555, -85.0, 6.0, 73.0, 63.0
556, 31.0, 3.0, 49.0, 52.0
557, -218.0, -13.0, 77.0, 89.0
558, -28.0, 16.0, 61.0, 76.0
559, -135.0, 11.0, 39.0, 76.0
560, 34.0, 2.0, 60.0, 85.0
561, -94.0, -4.0, 64.0, 79.0
562, 304.0, 4.0, 78.0, 70.0
563, 241.0, 16.0, 74.0, 78.0
564, -88.0, 6.0, 75.0, 72.0
565, 66.0, 19.0, 63.0, 64.0
566, -78.0, 15.0, 51.0, 70.0
567, 76.0, 0.0, 75.0, 59.0
568, -108.0, 10.0, 69.0, 63.0
569, -43.0, -6.0, 84.0, 83.0
570, -59.0, 8.0, 76.0, 85.0
571, 96.0, 3.0, 64.0, 50.0
572, -17.0, 21.0, 80.0, 71.0
573, -26.0, 1.0, 81.0, 59.0
574, -65.0, -1.0, 73.0, 71.0
575, -27.0, 8.0, 74.0, 71.0
576, 14.0, 9.0, 65.0, 69.0
577, -63.0, 1.0, 61.0, 67.0
578, 62.0, -3.0, 62.0, 49.0
579, 150.0, 1.0, 83.0, 72.0
580, 287.0, 0.0, 70.0, 70.0
581, -92.0, -2.0, 83.0, 60.0
582, 59.0, 13.0, 77.0, 76.0
583, 47.0, 21.0, 56.0, 72.0
584, 100.0, 11.0, 64.0, 69.0
585, 103.0, 1.0, 75.0, 61.0
586, -27.0, 8.0, 57.0, 64.0
587, 75.0, -12.0, 38.0, 84.0
588, 25.0, -7.0, 63.0, 68.0
589, -15.0, -13.0, 66.0, 76.0
590, -131.0, 18.0, 66.0, 55.0
591, 79.0, -17.0, 53.0, 71.0
592, 232.0, 14.0, 72.0, 76.0
593, -19.0, 7.0, 54.0, 72.0
594, -116.0, 18.0, 54.0, 85.0
595, -55.0, 9.0, 72.0, 53.0
596, -142.0, -11.0, 65.0, 63.0
597, 110.0, 0.0, 66.0, 70.0
598, -102.0, -5.0, 81.0, 74.0
599, 52.0, 3.0, 68.0, 59.0
600, 48.0, -6.0, 73.0, 91.0
601, 152.0, -5.0, 55.0, 68.0
602, 172.0, -5.0, 75.0, 61.0
603, -86.0, 7.0, 60.0, 71.0
604, 13.0, 5.0, 65.0, 62.0
605, 113.0, -1.0, 55.0, 73.0
606, -93.0, -1.0, 54.0, 54.0
607, -204.0, -8.0, 57.0, 76.0
608, 25.0, -9.0, 44.0, 89.0
609, -27.0, -6.0, 71.0, 92.0
610, -205.0, 7.0, 59.0, 70.0
611, 63.0, 7.0, 84.0, 73.0
612, 70.0, -3.0, 69.0, 85.0
613, 30.0, 13.0, 75.0, 65.0
614, 65.0, -26.0, 59.0, 61.0
615, -17.0, 1.0, 36.0, 62.0
616, -97.0, 1.0, 73.0, 64.0
617, -25.0, 8.0, 82.0, 75.0
618, 294.0, 3.0, 70.0, 79.0
619, -175.0, 1.0, 55.0, 72.0
620, 68.0, 6.0, 58.0, 62.0
621, -99.0, -3.0, 70.0, 73.0
622, 236.0, 13.0, 36.0, 63.0
623, -19.0, -4.0, 68.0, 77.0
624, 19.0, 11.0, 67.0, 86.0
625, -109.0, -18.0, 85.0, 77.0
626, -71.0, 2.0, 66.0, 60.0
627, 55.0, -7.0, 64.0, 46.0
628, 93.0, -2.0, 78.0, 68.0
629, -203.0, 0.0, 59.0, 92.0
630, 78.0, 5.0, 59.0, 87.0
631, 97.0, 3.0, 69.0, 78.0
632, 227.0, -13.0, 71.0, 79.0
633, 12.0, -23.0, 70.0, 75.0
634, -175.0, 8.0, 62.0, 73.0
635, -63.0, 1.0, 69.0, 86.0
